origin2,4,gpt-3.5-turbo,0.2,0.30466995
origin2,4,gpt-3.5-turbo,1.3,0.27035254
origin2,5,gpt-3.5-turbo,0.2,0.36627033
origin2,5,gpt-3.5-turbo,1.3,0.28733212
origin2,6,gpt-3.5-turbo,0.2,0.3942802
origin2,6,gpt-3.5-turbo,1.3,0.470546
origin3,7,gpt-3.5-turbo,0.2,0.24271467
origin3,7,gpt-3.5-turbo,1.3,0.19408348
origin3,8,gpt-3.5-turbo,0.2,0.36818376
origin3,8,gpt-3.5-turbo,1.3,0.4238967
origin3,9,gpt-3.5-turbo,0.2,0.29095063
origin3,9,gpt-3.5-turbo,1.3,0.25945467
origin4,10,gpt-3.5-turbo,0.2,0.34601504
origin4,10,gpt-3.5-turbo,1.3,0.35131186
origin4,11,gpt-3.5-turbo,0.2,0.38809824
origin4,11,gpt-3.5-turbo,1.3,0.44895896
origin4,12,gpt-3.5-turbo,0.2,0.42758995
origin4,12,gpt-3.5-turbo,1.3,0.46816483
origin5,13,gpt-3.5-turbo,0.2,0.17551781
origin5,13,gpt-3.5-turbo,1.3,0.23563664
origin5,14,gpt-3.5-turbo,0.2,0.24514143
origin5,14,gpt-3.5-turbo,1.3,0.27405542
origin5,15,gpt-3.5-turbo,0.2,0.31954336
origin5,15,gpt-3.5-turbo,1.3,0.30001706
origin6,16,gpt-3.5-turbo,0.2,0.082038924
origin6,16,gpt-3.5-turbo,1.3,0.08797483
origin6,17,gpt-3.5-turbo,0.2,0.16162556
origin6,17,gpt-3.5-turbo,1.3,0.19200286
origin6,18,gpt-3.5-turbo,0.2,0.24265537
origin6,18,gpt-3.5-turbo,1.3,0.42020434
origin7,19,gpt-3.5-turbo,0.2,0.3025692
origin7,19,gpt-3.5-turbo,1.3,0.2325861
origin7,20,gpt-3.5-turbo,0.2,0.35145098
origin7,20,gpt-3.5-turbo,1.3,0.3568058
origin7,21,gpt-3.5-turbo,0.2,0.36798716
origin7,21,gpt-3.5-turbo,1.3,0.46398163
origin8,22,gpt-3.5-turbo,0.2,0.24831465
origin8,22,gpt-3.5-turbo,1.3,0.32773152
origin8,23,gpt-3.5-turbo,0.2,0.3751369
origin8,23,gpt-3.5-turbo,1.3,0.36416313
origin8,24,gpt-3.5-turbo,0.2,0.47051615
origin8,24,gpt-3.5-turbo,1.3,0.47302198
origin9,25,gpt-3.5-turbo,0.2,0.30194288
origin9,25,gpt-3.5-turbo,1.3,0.27806145
origin9,26,gpt-3.5-turbo,0.2,0.46470946
origin9,26,gpt-3.5-turbo,1.3,0.45553508
origin9,27,gpt-3.5-turbo,0.2,0.39363706
origin9,27,gpt-3.5-turbo,1.3,0.40925893
origin1,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.27789715
origin1,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.49300104
origin1,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.3667207
origin1,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.33571544
origin1,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.5742043
origin1,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.7206704
origin10,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.4448877
origin10,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.38342714
origin10,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.31421882
origin10,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.35539824
origin10,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.58876723
origin10,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.6287328
origin2,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.30852506
origin2,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.4062399
origin2,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.3875278
origin2,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.4342646
origin2,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.54784065
origin2,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.5134996
origin3,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.2528705
origin3,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.28434056
origin3,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.37778267
origin3,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.5024893
origin3,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.28547153
origin3,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.3589625
origin4,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.39540523
origin4,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.35817948
origin4,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.3450922
origin4,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.36956042
origin4,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.3935888
origin4,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.42511487
origin5,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.22946891
origin5,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.23699585
origin5,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.24562792
origin5,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.34328687
origin5,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.39453205
origin5,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.38206226
origin6,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.13913536
origin6,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.15312679
origin6,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.21416774
origin6,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.30511978
origin6,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.40302485
origin6,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.6271019
origin7,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.3794784
origin7,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.403889
origin7,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.33223793
origin7,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.3378169
origin7,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.4281866
origin7,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.38893068
origin8,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.27680606
origin8,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.29394037
origin8,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.35650107
origin8,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.39681107
origin8,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.57587236
origin8,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.5660145
origin9,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.2504354
origin9,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.2581571
origin9,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.3518544
origin9,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.34722143
origin9,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.54613143
origin9,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.57167757
origin1,1,Mistral-7B-Instruct-v0.2,0.2,0.26139393
origin1,1,Mistral-7B-Instruct-v0.2,1.3,0.30971318
origin1,2,Mistral-7B-Instruct-v0.2,0.2,0.32761922
origin1,2,Mistral-7B-Instruct-v0.2,1.3,0.41535115
origin1,3,Mistral-7B-Instruct-v0.2,0.2,0.52700466
origin1,3,Mistral-7B-Instruct-v0.2,1.3,0.58101195
origin10,28,Mistral-7B-Instruct-v0.2,0.2,0.41522375
origin10,28,Mistral-7B-Instruct-v0.2,1.3,0.45631772
origin10,29,Mistral-7B-Instruct-v0.2,0.2,0.30468547
origin10,29,Mistral-7B-Instruct-v0.2,1.3,0.3845758
origin10,30,Mistral-7B-Instruct-v0.2,0.2,0.48942938
origin10,30,Mistral-7B-Instruct-v0.2,1.3,0.64680564
origin2,4,Mistral-7B-Instruct-v0.2,0.2,0.33217907
origin2,4,Mistral-7B-Instruct-v0.2,1.3,0.3641124
origin2,5,Mistral-7B-Instruct-v0.2,0.2,0.33447126
origin2,5,Mistral-7B-Instruct-v0.2,1.3,0.4320218
origin2,6,Mistral-7B-Instruct-v0.2,0.2,0.5802783
origin2,6,Mistral-7B-Instruct-v0.2,1.3,0.5977777
origin3,7,Mistral-7B-Instruct-v0.2,0.2,0.20698075
origin3,7,Mistral-7B-Instruct-v0.2,1.3,0.27182895
origin3,8,Mistral-7B-Instruct-v0.2,0.2,0.4178714
origin3,8,Mistral-7B-Instruct-v0.2,1.3,0.49139363
origin3,9,Mistral-7B-Instruct-v0.2,0.2,0.2913485
origin3,9,Mistral-7B-Instruct-v0.2,1.3,0.36362058
origin4,10,Mistral-7B-Instruct-v0.2,0.2,0.34160224
origin4,10,Mistral-7B-Instruct-v0.2,1.3,0.38410053
origin4,11,Mistral-7B-Instruct-v0.2,0.2,0.37776524
origin4,11,Mistral-7B-Instruct-v0.2,1.3,0.4154604
origin4,12,Mistral-7B-Instruct-v0.2,0.2,0.41648713
origin4,12,Mistral-7B-Instruct-v0.2,1.3,0.3885482
origin5,13,Mistral-7B-Instruct-v0.2,0.2,0.28634593
origin5,13,Mistral-7B-Instruct-v0.2,1.3,0.27486587
origin5,14,Mistral-7B-Instruct-v0.2,0.2,0.26125783
origin5,14,Mistral-7B-Instruct-v0.2,1.3,0.23668084
origin5,15,Mistral-7B-Instruct-v0.2,0.2,0.25023845
origin5,15,Mistral-7B-Instruct-v0.2,1.3,0.3379938
origin6,16,Mistral-7B-Instruct-v0.2,0.2,0.133677
origin6,16,Mistral-7B-Instruct-v0.2,1.3,0.22153644
origin6,17,Mistral-7B-Instruct-v0.2,0.2,0.1728143
origin6,17,Mistral-7B-Instruct-v0.2,1.3,0.32812342
origin6,18,Mistral-7B-Instruct-v0.2,0.2,0.39664027
origin6,18,Mistral-7B-Instruct-v0.2,1.3,0.6265918
origin7,19,Mistral-7B-Instruct-v0.2,0.2,0.33592337
origin7,19,Mistral-7B-Instruct-v0.2,1.3,0.38847604
origin7,20,Mistral-7B-Instruct-v0.2,0.2,0.32638475
origin7,20,Mistral-7B-Instruct-v0.2,1.3,0.3731912
origin7,21,Mistral-7B-Instruct-v0.2,0.2,0.37783617
origin7,21,Mistral-7B-Instruct-v0.2,1.3,0.43851414
origin8,22,Mistral-7B-Instruct-v0.2,0.2,0.2889262
origin8,22,Mistral-7B-Instruct-v0.2,1.3,0.35159358
origin8,23,Mistral-7B-Instruct-v0.2,0.2,0.37188846
origin8,23,Mistral-7B-Instruct-v0.2,1.3,0.36700955
origin8,24,Mistral-7B-Instruct-v0.2,0.2,0.62678075
origin8,24,Mistral-7B-Instruct-v0.2,1.3,0.5598133
origin9,25,Mistral-7B-Instruct-v0.2,0.2,0.38528675
origin9,25,Mistral-7B-Instruct-v0.2,1.3,0.27019158
origin9,26,Mistral-7B-Instruct-v0.2,0.2,0.4480936
origin9,26,Mistral-7B-Instruct-v0.2,1.3,0.38974267
origin9,27,Mistral-7B-Instruct-v0.2,0.2,0.40785813
origin9,27,Mistral-7B-Instruct-v0.2,1.3,0.44057846
origin1,1,HuggingFaceTB_SmolLM-360M,0.2,0.5407855
origin1,1,HuggingFaceTB_SmolLM-360M,1.3,0.5823822
origin1,2,HuggingFaceTB_SmolLM-360M,0.2,0.71930873
origin1,2,HuggingFaceTB_SmolLM-360M,1.3,0.5133242
origin1,3,HuggingFaceTB_SmolLM-360M,0.2,0.7959718
origin1,3,HuggingFaceTB_SmolLM-360M,1.3,0.6064764
origin10,1,HuggingFaceTB_SmolLM-360M,0.2,0.7603663
origin10,1,HuggingFaceTB_SmolLM-360M,1.3,0.6158853
origin10,2,HuggingFaceTB_SmolLM-360M,0.2,0.51690835
origin10,2,HuggingFaceTB_SmolLM-360M,1.3,0.5053594
origin10,3,HuggingFaceTB_SmolLM-360M,0.2,0.7554188
origin10,3,HuggingFaceTB_SmolLM-360M,1.3,0.5520153
origin2,1,HuggingFaceTB_SmolLM-360M,0.2,0.82099104
origin2,1,HuggingFaceTB_SmolLM-360M,1.3,0.71483135
origin2,2,HuggingFaceTB_SmolLM-360M,0.2,0.77349293
origin2,2,HuggingFaceTB_SmolLM-360M,1.3,0.5197922
origin2,3,HuggingFaceTB_SmolLM-360M,0.2,0.7960485
origin2,3,HuggingFaceTB_SmolLM-360M,1.3,0.57440925
origin3,1,HuggingFaceTB_SmolLM-360M,0.2,0.68182874
origin3,1,HuggingFaceTB_SmolLM-360M,1.3,0.5532821
origin3,2,HuggingFaceTB_SmolLM-360M,0.2,0.58653927
origin3,2,HuggingFaceTB_SmolLM-360M,1.3,0.6086421
origin3,3,HuggingFaceTB_SmolLM-360M,0.2,0.76378477
origin3,3,HuggingFaceTB_SmolLM-360M,1.3,0.53783596
origin4,1,HuggingFaceTB_SmolLM-360M,0.2,0.5014504
origin4,1,HuggingFaceTB_SmolLM-360M,1.3,0.7391406
origin4,2,HuggingFaceTB_SmolLM-360M,0.2,0.73557925
origin4,2,HuggingFaceTB_SmolLM-360M,1.3,0.5358886
origin4,3,HuggingFaceTB_SmolLM-360M,0.2,0.79963267
origin4,3,HuggingFaceTB_SmolLM-360M,1.3,0.5932476
origin5,1,HuggingFaceTB_SmolLM-360M,0.2,0.29127634
origin5,1,HuggingFaceTB_SmolLM-360M,1.3,0.70648
origin5,2,HuggingFaceTB_SmolLM-360M,0.2,0.4712306
origin5,2,HuggingFaceTB_SmolLM-360M,1.3,0.7992302
origin5,3,HuggingFaceTB_SmolLM-360M,0.2,0.5484788
origin5,3,HuggingFaceTB_SmolLM-360M,1.3,0.5425323
origin6,1,HuggingFaceTB_SmolLM-360M,0.2,0.28912956
origin6,1,HuggingFaceTB_SmolLM-360M,1.3,0.58357036
origin6,2,HuggingFaceTB_SmolLM-360M,0.2,0.35046944
origin6,2,HuggingFaceTB_SmolLM-360M,1.3,0.6253124
origin6,3,HuggingFaceTB_SmolLM-360M,0.2,0.75762504
origin6,3,HuggingFaceTB_SmolLM-360M,1.3,0.62576854
origin7,1,HuggingFaceTB_SmolLM-360M,0.2,0.6333158
origin7,1,HuggingFaceTB_SmolLM-360M,1.3,0.5165588
origin7,2,HuggingFaceTB_SmolLM-360M,0.2,0.46485534
origin7,2,HuggingFaceTB_SmolLM-360M,1.3,0.61839736
origin7,3,HuggingFaceTB_SmolLM-360M,0.2,0.75700665
origin7,3,HuggingFaceTB_SmolLM-360M,1.3,0.6502753
origin8,1,HuggingFaceTB_SmolLM-360M,0.2,0.62820184
origin8,1,HuggingFaceTB_SmolLM-360M,1.3,0.6030987
origin8,2,HuggingFaceTB_SmolLM-360M,0.2,0.66979223
origin8,2,HuggingFaceTB_SmolLM-360M,1.3,0.5827583
origin8,3,HuggingFaceTB_SmolLM-360M,0.2,0.71232986
origin8,3,HuggingFaceTB_SmolLM-360M,1.3,0.7679663
origin9,1,HuggingFaceTB_SmolLM-360M,0.2,0.60071176
origin9,1,HuggingFaceTB_SmolLM-360M,1.3,0.5115717
origin9,2,HuggingFaceTB_SmolLM-360M,0.2,0.80597705
origin9,2,HuggingFaceTB_SmolLM-360M,1.3,0.5825077
origin9,3,HuggingFaceTB_SmolLM-360M,0.2,0.67776334
origin9,3,HuggingFaceTB_SmolLM-360M,1.3,0.5846088
origin1,1,microsoft_phi-2,0.2,0.34376264
origin1,1,microsoft_phi-2,1.3,0.62904996
origin1,2,microsoft_phi-2,0.2,0.39354867
origin1,2,microsoft_phi-2,1.3,0.5642845
origin1,3,microsoft_phi-2,0.2,0.650004
origin1,3,microsoft_phi-2,1.3,0.6800726
origin10,1,microsoft_phi-2,0.2,0.5715688
origin10,1,microsoft_phi-2,1.3,0.7788328
origin10,2,microsoft_phi-2,0.2,0.4111529
origin10,2,microsoft_phi-2,1.3,0.6935257
origin10,3,microsoft_phi-2,0.2,0.7358041
origin10,3,microsoft_phi-2,1.3,0.7756941
origin2,1,microsoft_phi-2,0.2,0.30850402
origin2,1,microsoft_phi-2,1.3,0.68717325
origin2,2,microsoft_phi-2,0.2,0.34989098
origin2,2,microsoft_phi-2,1.3,0.65852165
origin2,3,microsoft_phi-2,0.2,0.46965355
origin2,3,microsoft_phi-2,1.3,0.6765183
origin3,1,microsoft_phi-2,0.2,0.32915318
origin3,1,microsoft_phi-2,1.3,0.6207973
origin3,2,microsoft_phi-2,0.2,0.39822263
origin3,2,microsoft_phi-2,1.3,0.6573157
origin3,3,microsoft_phi-2,0.2,0.39466012
origin3,3,microsoft_phi-2,1.3,0.7408675
origin4,1,microsoft_phi-2,0.2,0.3983789
origin4,1,microsoft_phi-2,1.3,0.6103564
origin4,2,microsoft_phi-2,0.2,0.41914502
origin4,2,microsoft_phi-2,1.3,0.7955548
origin4,3,microsoft_phi-2,0.2,0.6966475
origin4,3,microsoft_phi-2,1.3,0.56916064
origin5,1,microsoft_phi-2,0.2,0.16647224
origin5,1,microsoft_phi-2,1.3,0.57435834
origin5,2,microsoft_phi-2,0.2,0.32580417
origin5,2,microsoft_phi-2,1.3,0.6525819
origin5,3,microsoft_phi-2,0.2,0.5819067
origin5,3,microsoft_phi-2,1.3,0.7335373
origin6,1,microsoft_phi-2,0.2,0.06354045
origin6,1,microsoft_phi-2,1.3,0.5719577
origin6,2,microsoft_phi-2,0.2,0.21092391
origin6,2,microsoft_phi-2,1.3,0.6214553
origin6,3,microsoft_phi-2,0.2,0.4136227
origin6,3,microsoft_phi-2,1.3,0.5613534
origin7,1,microsoft_phi-2,0.2,0.36363858
origin7,1,microsoft_phi-2,1.3,0.63127553
origin7,2,microsoft_phi-2,0.2,0.29011193
origin7,2,microsoft_phi-2,1.3,0.6769782
origin7,3,microsoft_phi-2,0.2,0.6145668
origin7,3,microsoft_phi-2,1.3,0.67645705
origin8,1,microsoft_phi-2,0.2,0.46211943
origin8,1,microsoft_phi-2,1.3,0.5582779
origin8,2,microsoft_phi-2,0.2,0.47560945
origin8,2,microsoft_phi-2,1.3,0.61457247
origin8,3,microsoft_phi-2,0.2,0.5658789
origin8,3,microsoft_phi-2,1.3,0.6695012
origin9,1,microsoft_phi-2,0.2,0.54069173
origin9,1,microsoft_phi-2,1.3,0.7496022
origin9,2,microsoft_phi-2,0.2,0.46564332
origin9,2,microsoft_phi-2,1.3,0.8090518
origin9,3,microsoft_phi-2,0.2,0.6936711
origin9,3,microsoft_phi-2,1.3,0.6522355
origin1,1,stabilityai_StableBeluga-7B,0.2,0.29395705
origin1,1,stabilityai_StableBeluga-7B,1.3,0.62327164
origin1,2,stabilityai_StableBeluga-7B,0.2,0.3105757
origin1,2,stabilityai_StableBeluga-7B,1.3,0.43953028
origin1,3,stabilityai_StableBeluga-7B,0.2,0.6026031
origin1,3,stabilityai_StableBeluga-7B,1.3,0.66721296
origin10,1,stabilityai_StableBeluga-7B,0.2,0.5101073
origin10,1,stabilityai_StableBeluga-7B,1.3,0.51745737
origin10,2,stabilityai_StableBeluga-7B,0.2,0.4262883
origin10,2,stabilityai_StableBeluga-7B,1.3,0.50456536
origin10,3,stabilityai_StableBeluga-7B,0.2,0.615029
origin10,3,stabilityai_StableBeluga-7B,1.3,0.6741234
origin2,1,stabilityai_StableBeluga-7B,0.2,0.3135181
origin2,1,stabilityai_StableBeluga-7B,1.3,0.60756195
origin2,2,stabilityai_StableBeluga-7B,0.2,0.3519122
origin2,2,stabilityai_StableBeluga-7B,1.3,0.42105207
origin2,3,stabilityai_StableBeluga-7B,0.2,0.42681876
origin2,3,stabilityai_StableBeluga-7B,1.3,0.47671652
origin3,1,stabilityai_StableBeluga-7B,0.2,0.30658096
origin3,1,stabilityai_StableBeluga-7B,1.3,0.2689105
origin3,2,stabilityai_StableBeluga-7B,0.2,0.40217108
origin3,2,stabilityai_StableBeluga-7B,1.3,0.41805688
origin3,3,stabilityai_StableBeluga-7B,0.2,0.29804698
origin3,3,stabilityai_StableBeluga-7B,1.3,0.3898671
origin4,1,stabilityai_StableBeluga-7B,0.2,0.3317507
origin4,1,stabilityai_StableBeluga-7B,1.3,0.59919447
origin4,2,stabilityai_StableBeluga-7B,0.2,0.39300114
origin4,2,stabilityai_StableBeluga-7B,1.3,0.5157565
origin4,3,stabilityai_StableBeluga-7B,0.2,0.58223647
